transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
6310,298,23,1,0,0,42,2,25,0
6311,81,6,1,0,0,99,6,21,0
6312,134,22,0,0,0,26,3,38,0
6313,200,19,0,0,0,27,1,22,0
6314,57,3,3,0,0,53,3,58,0
6315,59,10,0,0,0,72,5,66,0
6316,488,7,1,0,0,89,3,58,0
6317,231,5,4,0,1,66,2,58,0
6318,155,9,3,0,0,30,2,55,0
6319,188,6,0,0,0,83,4,40,0
6320,5,6,4,0,0,43,1,69,0
6321,173,3,1,0,0,76,2,40,0
6322,128,2,2,0,0,85,2,19,0
6323,142,23,3,0,0,26,0,20,0
6324,80,6,4,0,0,47,2,28,0
6325,15,3,1,0,0,43,5,45,0
6326,39,12,1,0,1,94,3,69,0
6327,542,19,3,0,0,74,2,20,0
6328,95,16,3,0,1,85,1,26,0
6329,113,6,0,0,0,43,2,49,0
6330,10,16,0,1,0,46,4,62,0
6331,7,3,3,0,0,27,2,69,0
6332,227,10,3,0,0,29,1,63,0
6333,139,2,4,0,0,91,5,27,0
6334,128,10,0,0,0,84,4,66,0
6335,50,2,1,0,0,63,2,29,0
6336,246,11,0,0,0,52,3,61,0
6337,33,0,0,0,0,25,1,37,0
6338,38,3,3,0,0,46,4,58,0
6339,111,13,3,0,1,69,1,29,0
6340,61,0,0,0,0,75,5,26,0
6341,51,13,2,0,1,75,2,42,0
6342,187,12,2,0,1,52,0,28,0
6343,189,12,0,0,0,54,0,26,0
6344,313,23,2,0,0,32,2,62,0
6345,97,14,0,0,0,65,2,62,0
6346,14,16,3,0,0,49,2,30,0
6347,58,11,3,0,0,83,1,30,0
6348,704,21,3,0,0,58,1,24,0
6349,163,22,1,1,0,63,3,29,0
6350,223,13,3,0,0,95,2,58,0
6351,1,11,3,0,0,70,1,40,0
6352,131,17,0,0,0,62,1,44,0
6353,7,3,2,0,0,57,3,45,0
6354,152,13,2,0,1,46,3,48,0
6355,456,18,3,0,0,51,0,51,0
6356,622,12,3,0,0,87,4,29,0
6357,140,22,3,0,0,51,3,21,0
6358,110,17,0,0,0,45,2,37,0
6359,522,10,0,0,0,77,1,53,0
6360,202,5,0,0,0,59,4,20,0
6361,12,8,2,0,0,71,1,46,0
6362,113,11,1,0,0,74,2,66,0
6363,49,18,2,0,0,34,0,23,0
6364,114,13,0,0,0,52,2,22,0
6365,109,14,4,0,0,61,5,60,0
6366,157,10,1,0,0,65,1,52,0
6367,79,5,3,0,0,85,2,29,0
6368,32,13,2,0,0,75,0,55,0
6369,126,2,1,0,0,32,0,64,0
6370,319,18,4,0,0,82,1,37,0
6371,196,19,1,0,0,85,3,42,0
6372,74,10,2,0,0,57,2,49,0
6373,493,23,0,1,0,43,3,69,0
6374,438,16,3,0,0,54,2,20,0
6375,42,16,0,0,0,38,0,63,0
6376,7,22,0,0,0,60,2,18,0
6377,243,2,2,0,0,31,0,18,0
6378,316,13,0,0,0,58,3,19,0
6379,619,6,0,0,1,74,2,69,0
6380,397,18,2,0,0,56,0,30,0
6381,165,2,2,0,0,66,0,35,0
6382,136,1,4,0,1,57,2,59,0
6383,5,16,0,0,0,38,2,59,0
6384,51,8,1,1,0,52,6,62,0
6385,111,21,3,0,0,63,0,38,0
6386,178,5,3,0,0,55,2,19,0
6387,147,23,2,0,0,48,0,41,0
6388,244,20,2,0,0,28,2,23,0
6389,59,8,4,1,0,33,4,20,0
6390,150,4,0,0,0,94,2,67,0
6391,17,1,2,1,0,48,2,31,0
6392,96,21,2,0,0,89,4,48,0
6393,250,14,3,0,0,41,4,47,0
6394,213,8,0,0,0,61,2,26,0
6395,841,18,4,1,1,74,0,18,0
6396,59,9,2,0,0,69,2,55,0
6397,124,3,2,0,0,44,2,64,0
6398,72,9,2,0,0,83,1,46,0
6399,105,7,3,0,0,83,1,42,0
6400,350,21,2,0,0,35,4,56,0
6401,207,12,2,0,0,79,3,37,0
6402,385,6,3,0,0,89,3,29,0
6403,41,6,2,0,1,82,2,51,0
6404,372,3,0,0,0,68,4,39,0
6405,11,14,0,0,0,38,2,61,0
6406,395,11,3,0,0,76,1,31,0
6407,72,15,0,0,0,58,3,45,0
6408,68,5,4,0,0,87,2,24,0
6409,129,8,2,0,0,51,1,23,0
6410,508,2,4,0,0,36,3,53,0
6411,9,7,0,0,0,62,3,49,0
6412,78,6,3,1,0,80,1,62,0
6413,350,3,3,0,0,89,3,43,0
6414,91,12,4,0,0,64,1,23,0
6415,40,18,0,0,0,45,1,51,0
6416,100,6,2,0,0,56,3,60,0
6417,88,9,0,0,0,36,1,65,0
6418,445,11,0,0,0,50,2,67,0
6419,258,2,3,0,0,60,1,46,0
6420,127,23,1,0,0,40,2,23,0
6421,802,11,2,0,1,58,1,18,0
6422,113,18,2,0,0,48,4,25,0
6423,11,14,3,0,0,96,0,25,0
6424,55,7,0,0,0,63,0,43,0
6425,103,11,3,0,1,88,4,39,0
6426,31,19,0,0,0,53,3,62,0
6427,531,5,1,0,0,55,2,33,0
6428,262,9,1,0,0,87,1,27,0
6429,56,1,4,0,0,67,3,34,0
6430,161,23,0,0,0,43,2,62,0
6431,230,12,3,1,0,34,2,25,0
6432,510,6,3,0,1,80,3,67,0
6433,384,7,3,0,0,84,1,37,0
6434,130,22,4,0,0,67,1,66,0
6435,268,15,2,0,0,72,1,18,0
6436,149,10,3,0,0,64,0,61,0
6437,145,3,1,0,0,58,0,48,0
6438,22,16,3,0,0,25,2,39,0
6439,24,15,3,0,0,43,1,60,0
6440,136,18,3,0,0,25,3,42,0
6441,56,22,2,0,0,49,2,68,0
6442,4,10,3,0,0,92,2,29,0
6443,231,6,2,0,0,52,1,46,0
6444,6,12,2,0,0,69,3,19,0
6445,163,18,4,0,0,48,2,31,0
6446,139,16,1,0,0,68,2,67,0
6447,624,21,3,0,1,26,1,41,0
6448,119,12,3,0,0,47,0,42,0
6449,12,11,3,0,0,86,2,64,0
6450,144,6,2,0,0,39,2,41,0
6451,331,0,0,0,0,56,1,29,0
6452,1037,0,1,0,0,28,0,20,1
6453,101,19,3,0,1,55,3,32,0
6454,70,22,0,0,0,83,4,62,0
6455,427,13,0,0,0,95,5,27,0
6456,38,14,0,0,0,25,2,27,0
6457,172,10,1,0,0,93,4,57,0
6458,94,23,0,0,0,38,2,59,0
6459,8,8,3,0,0,47,0,44,0
6460,77,16,3,0,0,95,3,23,0
6461,55,3,4,1,1,40,2,55,1
6462,209,19,2,0,0,33,0,47,0
6463,535,18,0,0,0,55,2,26,0
6464,56,6,2,0,0,85,5,57,0
6465,300,0,2,0,0,69,1,50,0
6466,10,8,2,0,0,31,1,40,0
6467,139,12,2,0,0,81,1,38,0
6468,13,23,2,0,0,88,1,68,0
6469,489,1,3,0,0,26,3,18,0
6470,262,1,1,0,0,30,3,57,0
6471,193,23,0,0,0,85,1,64,0
6472,313,14,0,0,0,58,2,29,0
6473,188,16,3,0,0,41,4,52,0
6474,625,12,3,0,0,50,2,63,0
6475,225,6,2,0,1,44,4,40,0
6476,465,8,1,0,0,65,1,51,0
6477,131,11,0,0,0,82,0,51,0
6478,22,2,4,0,0,78,2,44,0
6479,135,22,3,0,0,53,2,49,0
6480,24,21,4,0,0,72,0,68,0
6481,162,14,0,1,0,46,0,36,0
6482,119,6,3,0,0,96,3,35,0
6483,175,22,0,1,0,95,0,25,0
6484,2,0,3,1,0,29,2,66,1
6485,39,13,0,0,0,76,2,52,0
6486,122,18,4,0,0,25,2,65,0
6487,541,15,1,0,1,69,2,66,0
6488,87,9,3,0,0,64,2,53,0
6489,99,0,4,0,0,88,3,66,0
6490,226,4,0,0,0,35,3,66,0
6491,167,2,4,0,0,76,1,45,0
6492,64,16,3,0,0,31,2,53,0
6493,95,17,4,0,0,75,4,55,0
6494,44,20,0,0,0,45,4,61,0
6495,609,18,2,1,0,63,4,69,0
6496,25,21,1,0,0,68,3,56,0
6497,84,21,1,0,0,81,3,57,0
6498,5,17,2,0,0,65,1,67,0
6499,45,15,3,0,1,63,5,22,0
6500,273,1,4,0,0,44,1,55,0
6501,40,14,4,0,1,46,0,66,0
6502,15,12,2,0,0,53,0,30,0
6503,116,12,2,0,0,70,1,32,0
6504,2,15,0,0,0,92,3,21,0
6505,16,7,0,0,0,27,1,55,0
6506,297,10,1,0,0,97,1,48,0
6507,266,7,3,0,0,29,1,47,0
6508,444,21,3,0,0,80,4,19,0
6509,347,9,2,0,0,91,3,24,0
6510,207,22,1,0,0,56,1,26,0
6511,10,0,1,0,0,65,1,46,0
6512,275,11,0,0,0,53,2,47,0
6513,336,8,4,0,0,90,1,36,0
6514,289,4,3,0,0,35,1,39,0
6515,128,8,1,0,1,83,1,66,0
6516,48,15,0,0,0,28,1,53,0
6517,336,17,0,0,1,78,1,20,0
6518,234,7,0,0,0,91,6,47,0
6519,711,22,4,0,0,26,2,54,0
6520,30,10,1,0,0,72,0,33,0
6521,46,19,2,0,0,92,2,68,0
6522,43,18,2,0,0,68,3,19,0
6523,283,3,0,1,0,86,0,58,0
6524,37,19,0,0,0,43,2,28,0
6525,12,9,4,0,0,68,1,64,0
6526,1178,23,0,0,0,55,3,45,0
6527,5,12,1,0,0,86,2,46,0
6528,325,19,0,0,0,39,4,44,0
6529,82,13,0,0,0,53,1,62,0
6530,332,20,1,0,0,91,2,23,0
6531,146,1,3,0,0,71,6,55,0
6532,417,3,2,0,0,31,5,35,1
6533,469,6,0,0,0,92,2,57,0
6534,2,18,1,0,1,25,0,22,0
6535,14,16,2,0,0,95,4,27,0
6536,52,15,4,0,0,46,0,39,0
6537,199,12,3,0,0,81,3,58,0
6538,394,23,0,0,0,97,0,41,0
6539,111,23,3,0,0,82,1,24,0
6540,168,21,0,0,0,51,2,50,0
6541,38,22,0,0,0,62,4,29,0
6542,294,17,0,0,0,37,1,34,0
6543,616,20,3,0,0,39,1,53,0
6544,56,11,4,0,0,97,3,51,0
6545,123,22,1,0,0,72,1,37,0
6546,16,0,1,0,0,39,6,67,1
6547,147,14,4,0,0,64,4,32,0
6548,126,2,4,0,0,54,1,26,0
6549,28,5,0,0,0,47,4,33,0
6550,105,13,0,0,0,33,1,25,0
6551,73,22,1,0,0,56,2,40,0
6552,133,5,0,0,0,59,4,61,0
6553,159,0,0,0,0,73,4,24,0
6554,2,19,4,0,0,69,3,45,0
6555,258,5,3,0,0,40,2,48,0
6556,225,7,2,0,0,56,2,57,0
6557,82,14,2,0,0,49,2,27,0
6558,10,13,0,0,0,61,2,32,0
6559,253,15,0,0,0,61,2,24,0
6560,559,19,2,0,0,59,1,59,0
6561,49,22,4,0,0,69,1,39,0
6562,70,15,2,0,0,32,1,69,0
6563,37,18,2,0,0,71,1,39,0
6564,155,23,2,0,0,60,4,56,0
6565,30,0,0,0,0,34,5,38,1
6566,79,3,0,0,0,25,1,38,0
6567,215,23,2,0,0,92,1,43,0
6568,148,9,0,0,0,99,3,59,0
6569,88,19,2,0,0,39,4,27,0
6570,98,17,4,0,0,27,3,42,0
6571,149,1,0,0,0,56,5,23,0
6572,1,3,3,0,0,44,2,32,0
6573,15,14,0,0,0,80,3,41,0
6574,384,3,4,0,0,66,2,69,0
6575,15,15,4,0,1,97,1,33,0
6576,221,14,0,0,0,84,1,54,0
6577,455,17,1,0,0,80,3,21,0
6578,57,6,2,0,0,71,3,35,0
6579,83,14,2,0,0,48,3,58,0
6580,151,21,4,0,1,65,1,54,0
6581,384,10,0,0,0,28,1,28,0
6582,512,18,1,0,0,75,3,30,0
6583,242,7,3,0,0,25,1,23,0
6584,16,23,2,0,0,38,1,50,0
6585,199,0,1,0,0,34,3,53,0
6586,95,2,2,0,0,60,3,38,0
6587,115,4,0,0,0,66,0,64,0
6588,9,17,2,0,0,72,4,48,0
6589,38,11,3,0,0,42,1,69,0
6590,281,11,0,0,0,84,2,35,0
6591,109,20,4,0,0,52,2,34,0
6592,65,18,1,0,0,77,1,26,0
6593,87,8,2,0,0,33,1,32,0
6594,347,10,0,0,0,48,3,46,0
6595,249,16,0,0,0,44,1,21,0
6596,57,15,2,1,0,93,3,41,0
6597,22,3,4,0,0,51,0,28,0
6598,52,9,2,1,0,64,2,41,0
6599,456,21,4,0,0,95,1,61,0
6600,157,14,2,0,0,78,2,29,0
6601,137,18,0,0,0,39,0,48,0
6602,163,2,3,0,0,75,2,21,0
6603,82,20,3,0,1,93,1,57,0
6604,296,22,0,0,0,64,1,61,0
6605,133,4,3,0,0,93,4,37,0
6606,22,10,4,0,0,67,1,23,0
6607,25,23,0,0,0,88,1,62,0
6608,139,4,4,0,0,31,2,22,0
6609,496,6,0,0,0,26,0,31,0
6610,66,5,4,0,0,54,6,32,0
6611,367,12,4,1,0,99,0,34,0
6612,260,1,3,0,0,76,1,32,0
6613,51,18,0,0,0,57,1,42,0
6614,7,10,2,0,0,33,1,60,0
6615,19,19,3,0,0,35,3,31,0
6616,235,4,4,0,0,34,1,45,0
6617,40,8,4,0,0,78,2,48,0
6618,84,5,2,0,0,99,2,62,0
6619,125,16,2,0,0,44,1,44,0
6620,233,18,4,1,0,29,1,58,0
6621,22,22,2,0,0,48,4,69,0
6622,94,7,1,0,0,56,0,69,0
6623,119,6,3,0,0,55,2,53,0
6624,140,4,0,0,0,68,1,33,0
6625,307,14,2,0,0,43,2,67,0
6626,34,9,2,0,0,48,1,52,0
6627,297,23,1,0,0,36,1,30,0
6628,212,15,0,1,0,74,4,38,0
6629,146,8,1,0,0,49,3,64,0
6630,216,6,0,0,0,75,3,37,0
6631,96,10,3,0,0,38,3,66,0
6632,27,8,2,0,0,96,7,25,0
6633,197,16,3,0,0,53,1,69,0
6634,134,8,0,0,0,49,2,37,0
6635,184,2,2,0,1,83,0,49,0
6636,74,21,1,0,0,81,4,23,0
6637,427,7,4,0,0,36,2,31,0
6638,159,18,1,0,0,74,0,51,0
6639,16,19,4,0,0,36,0,53,0
6640,108,15,1,0,0,72,2,29,0
6641,254,6,0,1,0,74,4,51,0
6642,284,6,3,0,0,43,1,33,0
6643,123,19,4,0,0,77,2,61,0
6644,405,12,0,0,0,59,1,52,0
6645,56,2,3,0,0,51,1,60,0
6646,95,11,3,0,0,91,4,30,0
6647,412,23,2,0,0,75,1,44,0
6648,408,7,2,0,0,43,0,58,0
6649,208,12,2,0,0,67,0,47,0
6650,353,19,4,0,0,59,2,50,0
6651,17,15,4,0,0,39,1,53,0
6652,360,6,3,0,0,40,0,49,0
6653,70,3,4,0,0,93,2,31,0
6654,35,11,3,0,0,95,4,65,0
6655,49,16,0,0,0,65,3,57,0
6656,97,0,1,0,0,78,4,62,0
6657,52,16,3,0,1,89,1,37,0
6658,70,1,3,0,0,54,1,44,0
6659,26,5,0,0,0,43,0,50,0
6660,63,11,2,0,0,70,3,49,0
6661,153,10,2,0,0,84,3,59,0
6662,105,20,2,0,0,48,2,46,0
6663,77,10,3,0,0,60,2,53,0
6664,247,17,3,0,0,73,2,24,0
6665,403,7,4,0,0,83,5,39,0
6666,254,6,4,1,0,38,0,42,0
6667,73,13,1,0,0,63,3,28,0
6668,246,15,1,0,0,32,2,20,0
6669,30,11,4,0,1,72,1,22,0
6670,25,8,3,0,0,93,3,61,0
6671,76,19,0,0,0,65,2,60,0
6672,297,22,4,0,0,59,5,50,0
6673,51,20,3,0,0,88,2,61,0
6674,12,15,4,0,0,77,2,26,0
6675,25,20,2,0,0,78,0,65,0
6676,352,18,4,0,0,61,0,28,0
6677,181,15,2,0,0,76,2,20,0
6678,53,8,3,0,0,42,2,25,0
6679,146,12,2,0,0,45,0,67,0
6680,135,4,4,0,0,66,3,53,0
6681,192,21,2,0,0,89,6,26,0
6682,48,18,0,0,0,32,1,53,0
6683,360,9,2,0,0,63,3,50,0
6684,67,6,2,0,0,85,5,40,0
6685,213,8,1,0,0,84,4,20,0
6686,3,13,0,1,0,93,4,60,0
6687,84,14,3,0,0,83,1,59,0
6688,78,12,2,0,0,34,3,67,0
6689,141,9,0,0,0,87,3,33,0
6690,14,13,3,0,0,94,3,63,0
6691,281,20,0,0,0,31,4,25,0
6692,44,22,1,0,0,59,2,60,0
6693,203,11,3,0,1,66,3,18,0
6694,293,18,3,1,0,53,1,60,0
6695,149,5,2,0,0,51,2,41,0
6696,243,11,4,0,0,62,1,46,0
6697,195,23,3,0,1,26,2,30,0
6698,79,12,3,0,0,49,4,62,0
6699,298,7,1,0,0,90,2,19,0
6700,63,15,1,0,0,62,3,50,0
6701,152,1,1,0,0,83,2,31,0
6702,246,21,2,0,1,31,1,27,0
6703,86,6,3,0,0,73,1,21,0
6704,65,11,1,0,0,92,2,64,0
6705,111,6,1,0,0,65,0,33,0
6706,307,18,0,0,0,98,4,50,0
6707,478,13,0,0,0,75,1,64,0
6708,142,8,1,0,0,48,2,30,0
6709,195,17,2,0,0,60,6,22,0
6710,420,10,4,0,0,34,3,25,0
6711,19,15,0,0,0,45,1,60,0
6712,48,18,0,0,0,51,1,64,0
6713,222,10,3,0,0,79,1,25,0
6714,312,17,3,0,1,29,2,48,0
6715,350,10,1,0,0,83,1,38,0
6716,97,3,3,0,0,60,3,27,0
6717,17,17,3,0,0,98,0,38,0
6718,104,18,4,0,0,58,2,62,0
6719,47,12,2,0,0,76,0,28,0
6720,62,3,1,0,1,30,4,41,1
6721,266,9,4,0,0,38,2,45,0
6722,14,21,1,0,0,83,2,48,0
6723,316,4,2,0,1,81,3,29,0
6724,100,2,1,0,0,61,2,62,0
6725,163,15,3,0,0,82,4,41,0
6726,17,7,2,0,1,56,2,62,0
6727,74,23,4,0,0,44,1,45,0
6728,17,6,4,0,1,85,5,35,0
6729,586,18,0,0,0,81,3,50,0
6730,296,13,4,0,0,76,2,32,0
6731,111,14,0,0,0,72,4,45,0
6732,46,16,3,0,0,35,1,45,0
6733,488,20,4,1,0,54,0,57,0
6734,76,0,2,0,1,84,2,58,0
6735,32,5,0,0,0,42,1,29,0
6736,149,22,4,0,0,98,2,40,0
6737,518,14,3,0,0,71,4,47,0
6738,1,11,2,0,0,36,4,41,0
6739,49,20,2,0,0,74,2,26,0
6740,502,19,3,0,0,64,2,59,0
6741,34,1,4,0,1,88,2,30,0
6742,22,4,1,0,1,43,1,59,0
6743,152,8,4,0,0,51,0,37,0
6744,356,19,0,0,0,76,5,36,0
6745,117,13,0,0,0,31,1,21,0
6746,939,17,4,0,0,87,1,43,0
6747,205,21,0,0,1,79,2,68,0
6748,14,7,1,0,0,55,1,35,0
6749,889,1,1,0,0,35,4,50,0
6750,94,8,2,0,0,41,3,37,0
6751,61,6,0,0,0,90,4,60,0
6752,147,17,4,0,0,91,1,38,0
6753,65,15,2,0,0,56,0,57,0
6754,16,20,1,0,0,48,2,40,0
6755,0,4,2,0,0,37,3,28,0
6756,107,22,3,0,1,46,0,23,0
6757,326,14,0,0,0,43,4,23,0
6758,153,4,4,0,0,77,2,60,0
6759,1285,10,1,0,0,63,2,54,0
6760,61,21,2,0,0,45,2,28,0
6761,59,13,4,0,0,40,1,53,0
6762,31,18,0,0,0,31,0,25,0
6763,32,2,4,0,0,50,2,41,0
6764,60,23,0,0,0,55,1,60,0
6765,283,9,0,0,0,92,2,27,0
6766,425,5,0,0,0,64,3,60,0
6767,665,2,2,0,0,51,1,36,0
6768,48,1,0,1,0,33,0,41,1
6769,384,12,4,0,0,40,5,50,0
6770,72,17,3,0,0,96,1,57,0
6771,22,1,4,0,0,37,3,40,0
6772,367,14,2,0,0,84,2,24,0
6773,182,4,0,0,0,84,0,65,0
6774,32,14,3,0,0,33,0,22,0
6775,101,20,2,0,0,77,1,54,0
6776,61,16,1,1,0,56,3,65,0
6777,240,1,1,0,0,79,1,64,0
6778,109,17,1,0,0,49,0,42,0
6779,816,14,3,0,0,65,3,30,0
6780,10,19,4,1,1,50,1,27,0
6781,79,22,3,0,0,53,0,34,0
6782,118,2,3,1,0,60,5,57,1
6783,126,4,3,0,1,27,2,31,0
6784,68,10,1,1,0,83,1,28,0
6785,235,8,4,0,0,58,1,63,0
6786,374,4,3,0,0,30,1,27,0
6787,503,0,4,0,1,55,1,64,0
6788,294,13,0,0,0,56,4,63,0
6789,342,4,3,1,1,66,1,58,0
6790,144,7,3,0,0,81,1,47,0
6791,315,20,3,0,0,97,5,67,0
6792,65,13,0,0,0,70,4,61,0
6793,91,15,0,0,0,80,1,33,0
6794,69,5,1,0,0,74,1,54,0
6795,113,7,2,0,0,54,1,31,0
6796,61,1,4,0,0,60,0,47,0
6797,587,18,2,0,0,50,1,21,0
6798,68,8,3,0,0,74,2,56,0
6799,19,4,3,0,0,26,2,20,0
6800,135,4,1,0,0,31,3,38,0
6801,11,18,2,0,0,51,2,39,0
6802,21,3,3,1,0,73,3,21,0
6803,45,15,2,0,0,70,2,40,0
6804,112,15,1,0,0,50,4,21,0
6805,102,15,2,0,0,89,1,23,0
6806,289,6,4,0,0,26,2,55,0
6807,242,17,1,0,1,88,6,66,0
6808,100,23,2,0,0,88,1,42,0
6809,73,20,3,0,0,84,4,19,0
6810,68,0,0,0,0,33,1,50,0
6811,268,2,0,0,0,39,2,54,0
6812,10,20,1,0,0,61,2,51,0
6813,2,7,0,0,0,30,3,43,0
6814,286,0,4,0,0,67,3,32,0
6815,117,6,1,0,0,69,5,38,0
6816,25,6,3,0,0,95,1,34,0
6817,48,7,3,0,0,52,0,64,0
6818,485,18,1,0,0,76,1,37,0
6819,353,16,0,0,0,59,1,65,0
6820,223,10,0,1,1,90,1,25,0
6821,118,14,3,0,0,50,4,24,0
6822,132,8,4,1,0,44,3,18,0
6823,666,16,0,0,0,86,1,20,0
6824,607,10,4,0,0,25,3,55,0
6825,44,5,0,0,0,77,0,55,0
6826,300,8,1,0,0,54,0,51,0
6827,40,17,2,0,0,84,2,48,0
6828,43,19,3,0,0,34,1,25,0
6829,203,1,1,0,0,46,0,68,0
6830,93,3,0,0,0,53,2,42,0
6831,483,17,3,0,0,93,1,45,0
6832,17,0,2,0,0,32,0,42,0
6833,129,10,2,0,0,77,0,69,0
6834,451,2,0,0,0,35,1,18,0
6835,422,7,3,0,0,50,2,33,0
6836,31,4,0,1,0,43,4,20,0
6837,82,19,2,0,0,43,4,60,0
6838,174,20,1,1,0,54,3,65,0
6839,31,21,1,0,0,60,2,54,0
6840,620,21,4,0,0,66,3,65,0
6841,443,4,2,0,0,80,1,31,0
6842,33,10,2,0,0,33,3,31,0
6843,23,11,0,0,0,31,1,59,0
6844,16,21,4,0,0,42,1,66,0
6845,432,8,4,0,0,33,0,66,0
6846,39,20,3,0,0,30,2,57,0
6847,97,12,0,0,0,94,3,32,0
6848,107,21,1,1,1,69,3,40,0
6849,164,19,3,0,0,46,4,19,0
6850,13,2,4,0,0,97,2,45,0
6851,46,12,1,0,0,94,2,60,0
6852,483,21,2,0,0,56,3,56,0
6853,430,10,0,0,0,91,2,28,0
6854,274,10,4,0,0,40,3,44,0
6855,4,20,2,0,0,26,2,39,0
6856,71,19,4,0,0,91,4,31,0
6857,178,20,1,0,0,65,2,34,0
6858,58,6,3,0,0,75,3,56,0
6859,433,16,1,0,0,38,3,19,0
6860,181,15,0,0,0,73,5,47,0
6861,13,13,0,0,0,73,2,46,0
6862,431,0,4,0,0,51,3,56,0
6863,570,10,1,0,0,63,2,67,0
6864,15,12,3,0,0,97,0,37,0
6865,137,0,0,0,0,60,5,49,0
6866,65,1,3,0,0,34,2,18,0
6867,90,8,2,0,0,28,3,52,0
6868,36,12,4,0,0,26,0,38,0
6869,155,4,3,0,0,52,0,23,0
6870,571,8,4,1,0,50,3,36,0
6871,126,12,2,0,0,97,0,52,0
6872,16,4,3,0,0,54,1,33,0
6873,174,14,3,0,0,33,4,30,0
6874,75,6,2,0,0,25,1,31,0
6875,349,13,1,0,0,80,2,27,0
6876,103,15,3,0,0,80,3,30,0
6877,39,5,3,0,0,85,1,49,0
6878,38,1,0,0,0,69,1,47,0
6879,264,15,1,0,0,37,0,23,0
6880,56,18,3,1,0,38,1,30,0
6881,262,4,2,0,0,34,1,35,0
6882,42,3,4,0,0,41,0,35,0
6883,70,13,2,0,1,41,3,40,0
6884,113,5,1,0,1,55,1,53,0
6885,516,7,0,0,0,70,4,45,0
6886,483,23,0,1,0,73,2,66,0
6887,42,2,0,0,0,99,2,23,0
6888,80,3,2,0,1,42,2,33,0
6889,29,0,4,1,0,99,4,42,0
6890,128,1,4,1,0,35,3,29,1
6891,111,12,3,0,0,97,2,59,0
6892,416,8,4,0,1,79,2,45,0
6893,479,11,4,0,0,27,0,46,0
6894,87,9,3,1,0,40,2,44,0
6895,122,9,2,0,0,33,4,30,0
6896,408,17,2,0,1,92,2,33,0
6897,296,11,1,0,1,69,4,39,0
6898,1,21,2,0,0,26,1,37,0
6899,69,15,0,0,1,46,2,50,0
6900,99,22,0,0,0,93,2,24,0
6901,47,5,1,0,0,73,1,53,0
6902,40,23,4,0,0,45,2,61,0
6903,7,23,1,0,0,98,0,26,0
6904,186,20,3,0,0,79,1,69,0
6905,55,23,1,0,0,28,3,28,0
6906,10,9,1,0,0,82,3,42,0
6907,47,14,0,0,0,94,4,50,0
6908,291,8,3,0,1,83,2,59,0
6909,343,23,3,0,0,50,1,64,0
6910,119,1,1,0,0,98,0,37,0
6911,97,17,3,0,0,93,0,51,0
6912,686,11,3,0,1,63,2,42,0
6913,40,2,2,0,0,25,4,67,0
6914,44,6,3,0,0,81,4,61,0
6915,62,8,4,0,0,72,3,32,0
6916,34,7,3,0,0,96,2,44,0
6917,86,5,0,1,1,45,1,67,0
6918,435,0,2,0,0,55,3,50,0
6919,172,13,0,0,0,82,3,48,0
6920,96,15,0,0,0,71,2,32,0
6921,490,15,4,0,0,47,3,30,0
6922,9,3,2,0,0,99,2,58,0
6923,42,5,1,0,0,31,1,33,0
6924,150,14,3,0,1,73,4,47,0
6925,172,21,4,0,0,55,3,34,0
6926,7,7,4,0,0,71,3,35,0
6927,93,0,1,0,0,92,2,38,0
6928,189,12,4,0,0,59,0,49,0
6929,216,17,1,0,0,99,3,29,0
6930,183,17,1,0,0,58,3,18,0
6931,70,12,1,0,0,82,3,30,0
6932,18,21,4,0,0,39,2,25,0
6933,100,13,1,0,0,95,0,61,0
6934,25,10,4,1,0,66,0,66,0
6935,531,6,2,1,0,42,3,58,0
6936,116,17,1,0,0,62,4,31,0
6937,69,20,4,0,0,88,0,33,0
6938,262,21,4,0,0,53,2,67,0
6939,124,3,4,0,0,34,1,36,0
6940,67,16,3,1,0,41,4,27,0
6941,301,18,3,0,0,56,1,48,0
6942,363,13,1,0,0,85,1,53,0
6943,201,9,2,0,0,70,3,20,0
6944,9,5,1,0,0,95,1,19,0
6945,150,17,0,0,0,80,2,54,0
6946,259,3,0,1,0,85,1,35,0
6947,26,10,2,0,0,68,3,31,0
6948,47,12,2,0,0,62,1,19,0
6949,385,7,2,0,0,74,1,41,0
6950,4,9,3,0,0,98,1,19,0
6951,252,22,3,0,0,56,2,41,0
6952,116,10,0,0,0,77,2,31,0
6953,107,2,2,0,0,72,2,18,0
6954,1,14,4,0,1,25,5,63,1
6955,308,7,0,0,0,54,0,28,0
6956,80,19,2,0,0,33,1,32,0
6957,140,17,4,0,0,57,1,25,0
6958,204,20,2,0,0,50,5,46,0
6959,218,0,1,0,0,66,1,47,0
6960,562,23,4,0,0,98,2,59,0
6961,136,7,1,0,0,66,3,42,0
6962,92,2,3,0,0,63,3,20,0
6963,553,0,0,1,0,85,1,67,0
6964,185,19,2,0,0,71,2,18,0
6965,64,15,0,0,0,66,3,44,0
6966,24,8,2,0,0,72,1,41,0
6967,333,16,1,0,0,76,1,41,0
6968,81,15,4,0,1,57,3,57,0
6969,194,22,4,0,0,51,1,20,0
6970,115,5,2,0,0,67,3,18,0
6971,40,22,1,0,0,53,2,24,0
6972,166,6,2,0,0,43,1,39,0
